node,sf,time
50.0,7.0,1235922.5669811044
43.0,11.0,1235086.7528740289
8.0,7.0,1235997.8982364999
75.0,7.0,1236052.0223023966
35.0,8.0,1236014.2728009438
0.0,8.0,1236029.8351976548
69.0,7.0,1236422.5000003933
7.0,9.0,1236895.1279842635
97.0,8.0,1237074.908824022
46.0,9.0,1237200.9952835531
67.0,9.0,1237330.6102825995
74.0,7.0,1237563.892311721
99.0,12.0,1235945.8562670662
76.0,9.0,1237422.702676833
22.0,8.0,1237563.6246052075
59.0,10.0,1237292.3070367817
88.0,9.0,1237695.3545178347
64.0,8.0,1237872.1726117118
50.0,7.0,1238027.240324659
85.0,7.0,1238084.0712492235
18.0,9.0,1238125.2538913065
7.0,9.0,1238291.1254647174
45.0,8.0,1238411.379097216
60.0,7.0,1238526.5768728366
8.0,7.0,1238528.9117202742
30.0,7.0,1238653.9074485903
85.0,7.0,1238691.7482653952
68.0,8.0,1238643.5903757333
18.0,9.0,1238607.0386114772
66.0,7.0,1238837.4264297793
52.0,7.0,1238868.5050402714
62.0,10.0,1238489.5265329133
51.0,7.0,1239099.1829330125
73.0,8.0,1239228.8173503675
89.0,9.0,1239236.7935159034
8.0,7.0,1239488.2016820074
64.0,8.0,1239724.5706116364
41.0,7.0,1239838.5359926114
49.0,8.0,1239788.6720845462
62.0,10.0,1239449.5655981742
69.0,7.0,1239966.6212556611
58.0,7.0,1239981.888125032
76.0,9.0,1239951.9485335024
78.0,8.0,1240144.4955920414
96.0,7.0,1240239.3561064408
87.0,7.0,1240272.0889406526
8.0,7.0,1240385.5151829764
44.0,10.0,1239986.8954566305
35.0,8.0,1240485.068603396
55.0,7.0,1240555.1900523377
65.0,7.0,1240568.780973557
37.0,7.0,1240604.2148987942
39.0,10.0,1240376.9191735818
38.0,7.0,1240992.5749182985
66.0,7.0,1241045.1053427365
9.0,10.0,1240690.6013974166
17.0,8.0,1241067.2360457554
86.0,8.0,1241111.0379687329
60.0,7.0,1241248.4739227395
84.0,7.0,1241622.336051819
90.0,7.0,1242021.735029987
34.0,8.0,1242031.3609339807
46.0,9.0,1242021.1762044318
56.0,7.0,1242242.5731487677
5.0,8.0,1242539.895332723
92.0,7.0,1242684.6885368114
25.0,9.0,1242527.723421517
91.0,7.0,1242708.6111028562
15.0,7.0,1242969.2631994423
56.0,7.0,1243204.6093150072
10.0,12.0,1242197.2055154133
72.0,9.0,1243741.560075755
38.0,7.0,1244526.7203765276
70.0,7.0,1244533.2303630684
37.0,7.0,1244712.0451894426
58.0,7.0,1244748.7952965756
56.0,7.0,1244764.8345524736
35.0,8.0,1244856.9184238175
83.0,9.0,1244924.1666679194
48.0,7.0,1245214.4454343861
52.0,7.0,1245237.1033036371
69.0,7.0,1245254.0751063586
24.0,7.0,1245305.7552625823
59.0,10.0,1245171.226943471
31.0,8.0,1245827.9736176704
26.0,7.0,1245966.6463355746
49.0,8.0,1246107.4002027602
4.0,8.0,1246178.3636242517
88.0,9.0,1246208.2576833402
88.0,9.0,1246744.8392245797
34.0,8.0,1247028.1995901745
94.0,8.0,1247070.1199895206
72.0,9.0,1247287.5067672362
38.0,7.0,1247511.5388961367
60.0,7.0,1247690.1759991928
28.0,7.0,1247767.6109757572
54.0,8.0,1247770.4818839808
56.0,7.0,1247848.0059388909
88.0,9.0,1247692.4767974415
61.0,8.0,1247813.5183795919
56.0,7.0,1248169.577157298
51.0,7.0,1248227.3894045562
73.0,8.0,1248289.575763569
93.0,8.0,1248398.6220955423
63.0,8.0,1248442.4960385729
97.0,8.0,1248744.828672474
98.0,8.0,1248776.7882646555
92.0,7.0,1249066.1185111026
54.0,8.0,1249048.0106804203
88.0,9.0,1248988.7632547359
65.0,7.0,1249282.640224717
79.0,11.0,1248392.1622149644
17.0,8.0,1249744.8131117474
12.0,9.0,1249968.1816476434
59.0,10.0,1250049.5290158982
4.0,8.0,1250481.2572881312
2.0,7.0,1250798.599502008
80.0,7.0,1250918.4993132728
82.0,7.0,1250984.492673249
70.0,7.0,1251139.6283620615
11.0,7.0,1251156.008184229
71.0,8.0,1251131.3031120244
94.0,8.0,1251160.6039665283
11.0,7.0,1251319.072159746
12.0,9.0,1251343.2407017741
49.0,8.0,1251688.756474841
65.0,7.0,1251952.8341135972
33.0,7.0,1252236.9640680274
48.0,7.0,1252557.3886337366
50.0,7.0,1252601.0609542301
95.0,7.0,1252655.736942255
34.0,8.0,1252865.5766200344
0.0,8.0,1252871.7097704937
87.0,7.0,1253037.6866228771
73.0,8.0,1253065.2921591555
7.0,9.0,1252970.3475559626
91.0,7.0,1253214.6220665202
41.0,7.0,1253353.5925825424
53.0,7.0,1253431.7305583556
6.0,9.0,1253315.4239701563
28.0,7.0,1253503.9908336583
39.0,10.0,1253425.2093806285
30.0,7.0,1253844.0154564707
14.0,7.0,1253856.8591596028
42.0,7.0,1253863.354330824
9.0,10.0,1253460.4655623257
79.0,11.0,1252994.7935123036
28.0,7.0,1253911.5599069113
76.0,9.0,1253827.1054774069
24.0,7.0,1254058.744401244
29.0,9.0,1253925.8042658777
64.0,8.0,1254289.761022605
42.0,7.0,1254640.3225076234
19.0,11.0,1253926.3653324957
84.0,7.0,1255099.8363405254
68.0,8.0,1255446.5869791256
40.0,7.0,1255553.3050016763
29.0,9.0,1255527.5920200709
97.0,8.0,1255637.7176441315
48.0,7.0,1255701.6318509113
45.0,8.0,1255686.8322605356
58.0,7.0,1255892.4702341885
16.0,7.0,1255901.1548329855
59.0,10.0,1255495.4256868453
82.0,7.0,1256423.5262645273
91.0,7.0,1256667.4560647162
6.0,9.0,1256621.1911792464
66.0,7.0,1256812.1701832192
42.0,7.0,1256950.299733853
54.0,8.0,1256892.0006139646
21.0,11.0,1256142.7626334412
91.0,7.0,1257056.765532772
7.0,9.0,1256935.813177872
57.0,7.0,1257323.1440252264
58.0,7.0,1257399.4725150773
46.0,9.0,1257299.471725269
35.0,8.0,1257473.5681641428
72.0,9.0,1257748.2136330716
13.0,8.0,1257932.9227451116
64.0,8.0,1257956.4673778485
88.0,9.0,1257992.5789205371
94.0,8.0,1258139.4341225345
61.0,8.0,1258213.9497624955
71.0,8.0,1258257.5060011523
10.0,12.0,1256749.2234661495
37.0,7.0,1258435.7680070556
0.0,8.0,1258661.139909663
76.0,9.0,1258628.494609138
13.0,8.0,1258751.4472725184
61.0,8.0,1258768.9754134226
58.0,7.0,1259402.2186769648
88.0,9.0,1259318.9953524545
31.0,8.0,1259457.0307613818
12.0,9.0,1259375.5013847551
18.0,9.0,1259487.0321008442
61.0,8.0,1259701.1236312147
81.0,9.0,1259660.265356219
31.0,8.0,1260084.561808003
27.0,10.0,1259734.9301321588
64.0,8.0,1260177.454650013
10.0,12.0,1258793.5555268421
38.0,7.0,1260437.7779890925
50.0,7.0,1261044.5027976437
47.0,7.0,1261413.4659029043
53.0,7.0,1261453.820231707
79.0,11.0,1260634.7002226203
87.0,7.0,1261652.140140623
51.0,7.0,1261673.8207267583
84.0,7.0,1261721.5267497567
65.0,7.0,1261796.5855394888
67.0,9.0,1261939.8181684231
83.0,9.0,1262918.8369925122
17.0,8.0,1263167.966615883
7.0,9.0,1263100.0267526782
69.0,7.0,1263296.5557918593
9.0,10.0,1263161.6456217438
50.0,7.0,1263670.2188389094
51.0,7.0,1263758.6147595653
7.0,9.0,1263685.5756692116
4.0,8.0,1263882.1322498836
73.0,8.0,1263965.4390628433
67.0,9.0,1263956.1698344036
64.0,8.0,1264149.118703995
79.0,11.0,1263392.4765523048
94.0,8.0,1264445.9973023725
71.0,8.0,1264483.5392543077
53.0,7.0,1264594.5878622737
13.0,8.0,1264579.4745930491
3.0,10.0,1264680.2852711123
71.0,8.0,1265171.6894576468
38.0,7.0,1265235.4292456552
97.0,8.0,1265261.4149562444
34.0,8.0,1265335.1162083293
74.0,7.0,1265410.1039619674
28.0,7.0,1265427.265605794
45.0,8.0,1265456.3569461373
95.0,7.0,1265773.9651970505
83.0,9.0,1265728.7951605343
26.0,7.0,1266057.959417924
55.0,7.0,1266183.8572842313
51.0,7.0,1266205.568856544
71.0,8.0,1266173.6237911596
90.0,7.0,1266306.7346534843
68.0,8.0,1266831.7132539316
14.0,7.0,1267048.7799964552
79.0,11.0,1266193.7200813382
24.0,7.0,1267303.6839913116
40.0,7.0,1267307.451374113
20.0,7.0,1267392.1359520005
78.0,8.0,1267840.7733242495
66.0,7.0,1268036.0001788202
42.0,7.0,1268133.0623297151
84.0,7.0,1268137.956151397
41.0,7.0,1268245.5707211327
84.0,7.0,1268360.6363151884
29.0,9.0,1268293.1922076272
18.0,9.0,1268379.2243636649
72.0,9.0,1268405.0465470103
95.0,7.0,1268856.0089343316
77.0,7.0,1269002.995196315
60.0,7.0,1269142.2558571703
49.0,8.0,1269105.1625837793
55.0,7.0,1269205.9496961199
58.0,7.0,1269243.421540876
26.0,7.0,1269482.508487111
83.0,9.0,1269536.1712797896
16.0,7.0,1269734.359153137
3.0,10.0,1269733.9176390688
58.0,7.0,1270332.8899374187
7.0,9.0,1270175.896879602
37.0,7.0,1270373.9002321453
27.0,10.0,1270261.9303200077
2.0,7.0,1270773.2247559743
39.0,10.0,1270387.12337775
11.0,7.0,1270933.6279662068
22.0,8.0,1270913.2712204221
48.0,7.0,1271071.0597586082
49.0,8.0,1271343.489326649
2.0,7.0,1271415.392153575
4.0,8.0,1271780.325063474
54.0,8.0,1271818.6973989483
29.0,9.0,1272108.010247671
55.0,7.0,1272322.430535883
32.0,8.0,1272519.440764305
52.0,7.0,1272597.0723204238
83.0,9.0,1272608.7339320625
77.0,7.0,1272899.9858759397
79.0,11.0,1272032.287829019
17.0,8.0,1273056.324172057
25.0,9.0,1273014.2478682797
30.0,7.0,1273270.8793658684
97.0,8.0,1273264.144579994
33.0,7.0,1273354.2779775285
62.0,10.0,1273264.1811339958
53.0,7.0,1273867.3175390349
84.0,7.0,1274099.5922894853
42.0,7.0,1274165.621659303
75.0,7.0,1274219.6367312833
71.0,8.0,1274194.5357858916
42.0,7.0,1274282.742814538
93.0,8.0,1274292.0611707992
36.0,7.0,1274418.8626986197
29.0,9.0,1274255.6137071627
65.0,7.0,1274530.7796137836
51.0,7.0,1274626.7387123748
97.0,8.0,1274611.9751076456
86.0,8.0,1274661.4858492382
41.0,7.0,1274753.7038456956
73.0,8.0,1274719.8748428847
51.0,7.0,1275374.8106001238
52.0,7.0,1275415.525219026
21.0,11.0,1274593.6516966335
63.0,8.0,1275657.9741206407
88.0,9.0,1276005.1656929245
16.0,7.0,1276198.3638409781
66.0,7.0,1276417.6021706238
53.0,7.0,1276565.0832148206
77.0,7.0,1276811.1997385824
89.0,9.0,1276653.197944815
60.0,7.0,1277176.6150014035
58.0,7.0,1277209.1570678514
16.0,7.0,1277300.5897615398
33.0,7.0,1277377.9079972545
67.0,9.0,1277220.4470846269
65.0,7.0,1277735.8715490636
23.0,7.0,1277765.2359818723
32.0,8.0,1277777.602458822
76.0,9.0,1277689.8232801356
43.0,11.0,1276962.7725878577
60.0,7.0,1277922.3985823388
11.0,7.0,1278190.1142384307
4.0,8.0,1278459.7077352493
33.0,7.0,1278530.0361681227
57.0,7.0,1278594.0350649436
12.0,9.0,1278458.2765821298
31.0,8.0,1278576.2636617823
86.0,8.0,1278760.3051988953
50.0,7.0,1278935.6795022327
58.0,7.0,1279164.5692677912
33.0,7.0,1279195.5423287828
24.0,7.0,1279392.395097408
67.0,9.0,1279346.8419647878
18.0,9.0,1279448.779628363
77.0,7.0,1279753.7542184675
97.0,8.0,1280211.735198134
93.0,8.0,1280222.4831653102
45.0,8.0,1280304.6915986082
13.0,8.0,1280498.8738020458
87.0,7.0,1280974.6819818104
77.0,7.0,1281034.8574173003
67.0,9.0,1280875.374493036
25.0,9.0,1281318.0142540839
91.0,7.0,1281521.867056961
90.0,7.0,1281617.2928376095
26.0,7.0,1281627.7632638526
66.0,7.0,1281724.1337882085
28.0,7.0,1281810.634778916
75.0,7.0,1281966.8817027737
60.0,7.0,1282106.3037847893
33.0,7.0,1282436.320711863
25.0,9.0,1282341.6805114062
11.0,7.0,1282773.6477621256
86.0,8.0,1282808.9437018968
93.0,8.0,1282841.494117868
62.0,10.0,1282527.2104288973
84.0,7.0,1282953.1778807505
14.0,7.0,1283002.8403126977
97.0,8.0,1283188.4809451525
12.0,9.0,1283121.941392838
27.0,10.0,1283018.0151190963
90.0,7.0,1283641.328517655
25.0,9.0,1283605.326172958
53.0,7.0,1283909.973642151
22.0,8.0,1283934.2235440162
71.0,8.0,1283949.3250497982
49.0,8.0,1284057.503327206
62.0,10.0,1283936.6507389809
13.0,8.0,1284337.2216438835
45.0,8.0,1284519.0539845258
17.0,8.0,1284601.0041885301
77.0,7.0,1284699.9056686987
55.0,7.0,1285150.0004643383
44.0,10.0,1284841.7992697326
15.0,7.0,1285498.7226131458
64.0,8.0,1285503.0535399045
41.0,7.0,1285640.7843784578
14.0,7.0,1285661.8118900564
34.0,8.0,1285694.6278262467
27.0,10.0,1285373.3390389842
43.0,11.0,1285059.1799205162
35.0,8.0,1285926.4877163544
31.0,8.0,1286173.4779874603
90.0,7.0,1286416.2843745148
88.0,9.0,1286273.9611964414
28.0,7.0,1286539.834398874
9.0,10.0,1286132.3754966143
75.0,7.0,1286706.3905994368
44.0,10.0,1286354.9442514905
79.0,11.0,1285898.8994347928
85.0,7.0,1287073.3250099653
40.0,7.0,1287080.5724582777
71.0,8.0,1287511.3179845468
73.0,8.0,1287791.0945336167
55.0,7.0,1288152.8914786163
50.0,7.0,1288253.4307822431
43.0,11.0,1287477.0594973962
45.0,8.0,1288408.8252438747
62.0,10.0,1288125.05603594
5.0,8.0,1288600.974923036
67.0,9.0,1288574.941728735
25.0,9.0,1288725.233946248
91.0,7.0,1288974.6403489334
62.0,10.0,1288725.0333477727
41.0,7.0,1289153.1650019365
3.0,10.0,1288932.7574993821
95.0,7.0,1289497.0085747428
82.0,7.0,1289591.1094875606
75.0,7.0,1289597.423621348
71.0,8.0,1289687.7171032196
0.0,8.0,1289897.0189295323
77.0,7.0,1290105.4733812609
7.0,9.0,1289969.015717967
70.0,7.0,1290594.569468331
57.0,7.0,1290709.4928961324
27.0,10.0,1290466.2687727741
48.0,7.0,1290894.0529604873
75.0,7.0,1291363.6760467712
98.0,8.0,1291362.4954027387
42.0,7.0,1291466.6460485049
17.0,8.0,1291510.294719696
10.0,12.0,1289954.0277357737
93.0,8.0,1291555.8096106832
80.0,7.0,1291709.2990199102
59.0,10.0,1291608.1318574732
90.0,7.0,1292088.010758914
45.0,8.0,1292033.7468109187
64.0,8.0,1292178.0205641966
85.0,7.0,1292279.5685078555
46.0,9.0,1292297.2578769838
16.0,7.0,1292470.160598781
32.0,8.0,1292607.6941486613
74.0,7.0,1292774.13501436
25.0,9.0,1292642.837587436
95.0,7.0,1292821.2520262774
69.0,7.0,1292939.5043092838
29.0,9.0,1293031.392895414
56.0,7.0,1293244.1112711
34.0,8.0,1293191.206014566
70.0,7.0,1293451.2727230988
36.0,7.0,1293487.3157238662
0.0,8.0,1293714.1342867496
8.0,7.0,1294104.6847107
36.0,7.0,1294157.348182014
4.0,8.0,1294288.0800113657
86.0,8.0,1294462.5736432383
0.0,8.0,1294537.0528195833
51.0,7.0,1294740.5233076937
20.0,7.0,1294749.0417191088
13.0,8.0,1294717.60739638
45.0,8.0,1294760.2981513566
71.0,8.0,1294944.8381584128
66.0,7.0,1295094.1494487596
60.0,7.0,1295123.3178150598
83.0,9.0,1295065.4263166788
52.0,7.0,1295310.8409006803
2.0,7.0,1295361.4920658157
89.0,9.0,1295342.2958511158
38.0,7.0,1295572.3525471236
7.0,9.0,1295408.7887160317
40.0,7.0,1295706.6620709375
16.0,7.0,1296057.3078268452
14.0,7.0,1296281.495823183
6.0,9.0,1296258.498900848
78.0,8.0,1296480.0865404066
70.0,7.0,1296552.0916956402
14.0,7.0,1296655.5343973213
88.0,9.0,1296643.2237698678
13.0,8.0,1296756.4638602552
96.0,7.0,1296844.2474911807
85.0,7.0,1296987.8586429316
57.0,7.0,1297153.6612842395
34.0,8.0,1297180.1742237385
59.0,10.0,1297128.8350735335
78.0,8.0,1297521.035869923
2.0,7.0,1297666.5122533902
49.0,8.0,1297674.6373425424
45.0,8.0,1297769.2806269152
86.0,8.0,1297804.5351516318
72.0,9.0,1297704.0171179145
77.0,7.0,1298030.0553792333
15.0,7.0,1298222.1722275005
63.0,8.0,1298162.4695861293
90.0,7.0,1298337.866687878
13.0,8.0,1298299.2519559087
34.0,8.0,1298480.1726148266
59.0,10.0,1298256.9024433857
41.0,7.0,1298921.0698830795
85.0,7.0,1299006.432987662
35.0,8.0,1298947.4891693082
26.0,7.0,1299321.9643744167
77.0,7.0,1299374.2113203104
76.0,9.0,1299369.9380350104
76.0,9.0,1299634.668990938
21.0,11.0,1299024.7465944523
9.0,10.0,1299537.500313073
31.0,8.0,1299968.9620236768
34.0,8.0,1300122.3756332267
15.0,7.0,1300363.470388812
88.0,9.0,1300434.6329131073
99.0,12.0,1299132.9089209698
92.0,7.0,1300789.5828553373
47.0,7.0,1301228.30152759
55.0,7.0,1301535.9393606172
87.0,7.0,1301717.5896661729
25.0,9.0,1301564.4776992342
11.0,7.0,1301796.2393918664
48.0,7.0,1301807.6837903531
48.0,7.0,1302004.8972652666
18.0,9.0,1301837.0596121044
89.0,9.0,1302534.4529962256
39.0,10.0,1302291.1228785575
31.0,8.0,1302898.0688836975
61.0,8.0,1302901.222403794
81.0,9.0,1302936.9354974574
71.0,8.0,1303168.1238027923
76.0,9.0,1303286.750971049
15.0,7.0,1303466.866972183
31.0,8.0,1303426.4315419346
59.0,10.0,1303200.9118946826
75.0,7.0,1303618.3929477262
98.0,8.0,1303682.9925322584
17.0,8.0,1303743.8011077556
6.0,9.0,1303678.9668517774
31.0,8.0,1303866.943622868
83.0,9.0,1303838.5496641574
31.0,8.0,1304129.8428195235
54.0,8.0,1304151.0005500999
32.0,8.0,1304194.889629996
9.0,10.0,1303961.713487457
25.0,9.0,1304219.4151293444
69.0,7.0,1304543.6643619582
21.0,11.0,1303773.0442158268
77.0,7.0,1304834.7714640074
53.0,7.0,1304875.1963959967
64.0,8.0,1304849.7384347706
35.0,8.0,1304906.5315407177
75.0,7.0,1305156.513326939
46.0,9.0,1305130.1954681
30.0,7.0,1305303.5538759604
74.0,7.0,1305452.9164505657
4.0,8.0,1305644.2334369658
36.0,7.0,1305925.3097947333
52.0,7.0,1306021.9143676972
45.0,8.0,1306043.5884702185
99.0,12.0,1304662.0594680717
97.0,8.0,1306288.7674262065
61.0,8.0,1306390.2759036827
45.0,8.0,1306596.7069818205
67.0,9.0,1306656.2543705525
24.0,7.0,1307408.1559751676
70.0,7.0,1307416.965504939
26.0,7.0,1307451.8122769285
78.0,8.0,1307431.8867857964
26.0,7.0,1307685.121826207
55.0,7.0,1307714.6219578804
20.0,7.0,1307768.8990248463
58.0,7.0,1307775.5483796787
79.0,11.0,1306869.222963702
11.0,7.0,1307894.9412410075
30.0,7.0,1307949.8097604595
24.0,7.0,1307992.8543562784
95.0,7.0,1308079.382344164
89.0,9.0,1307915.5980478777
64.0,8.0,1308129.1876851555
11.0,7.0,1308272.6579458732
18.0,9.0,1308178.8466388956
77.0,7.0,1308740.5967456806
65.0,7.0,1308904.991675896
33.0,7.0,1308940.3554848395
99.0,12.0,1307350.2109244505
38.0,7.0,1309124.4623113312
73.0,8.0,1309137.299008388
87.0,7.0,1309231.0123648706
55.0,7.0,1309380.1553971267
35.0,8.0,1309428.8455814424
98.0,8.0,1309518.0467725482
55.0,7.0,1309617.8915324593
78.0,8.0,1309851.9507129227
34.0,8.0,1309938.827294651
92.0,7.0,1310070.284596787
48.0,7.0,1310360.756602363
20.0,7.0,1310407.866829167
29.0,9.0,1310303.3014880514
15.0,7.0,1310517.8924472078
36.0,7.0,1310631.7833215308
0.0,8.0,1310644.1886777508
56.0,7.0,1310869.4398770279
69.0,7.0,1311141.7735296043
33.0,7.0,1311602.6871941073
81.0,9.0,1311534.2174881455
54.0,8.0,1311674.0718096455
2.0,7.0,1311773.127302013
60.0,7.0,1311840.0866103033
76.0,9.0,1311839.7398433571
48.0,7.0,1312168.0296646305
45.0,8.0,1312116.426910943
65.0,7.0,1312290.3716906568
24.0,7.0,1312359.287870695
51.0,7.0,1312521.8812566197
45.0,8.0,1312673.241282367
35.0,8.0,1312711.0887663052
72.0,9.0,1312618.2464354646
88.0,9.0,1312737.1281856848
85.0,7.0,1312978.2330010594
26.0,7.0,1313228.7658785575
48.0,7.0,1313260.0109350577
77.0,7.0,1313553.9437516234
71.0,8.0,1313498.6693160902
88.0,9.0,1313649.9690247232
13.0,8.0,1313874.5187938523
95.0,7.0,1314187.1664550628
65.0,7.0,1314220.6137955955
7.0,9.0,1314328.0172665727
8.0,7.0,1314522.9109258973
2.0,7.0,1314733.4150142474
28.0,7.0,1314930.531538094
75.0,7.0,1314951.7182755875
27.0,10.0,1314743.4448701702
20.0,7.0,1315431.7258268625
28.0,7.0,1315566.546309915
38.0,7.0,1315680.1185731927
11.0,7.0,1315754.071629676
12.0,9.0,1316238.0967504159
18.0,9.0,1316318.1682722634
52.0,7.0,1316680.653881147
40.0,7.0,1316833.7498333445
15.0,7.0,1316863.3174835495
11.0,7.0,1316998.9047125229
73.0,8.0,1316943.921415454
80.0,7.0,1317228.128664123
58.0,7.0,1317350.0128858965
26.0,7.0,1317450.6831586673
58.0,7.0,1317495.774312243
50.0,7.0,1317608.2786002078
80.0,7.0,1317610.603785386
0.0,8.0,1317662.9375115081
66.0,7.0,1318127.2782578522
13.0,8.0,1318207.3624872114
39.0,10.0,1318233.5067677347
49.0,8.0,1318715.2724811265
29.0,9.0,1318706.6472601444
24.0,7.0,1318948.850215693
89.0,9.0,1318909.763123824
91.0,7.0,1319191.6681167597
82.0,7.0,1319581.6229369624
54.0,8.0,1319641.4217552713
68.0,8.0,1319649.3291802625
4.0,8.0,1319734.9208280414
61.0,8.0,1319790.2317505355
51.0,7.0,1319997.9233537698
78.0,8.0,1320041.3811487213
56.0,7.0,1320503.7054186338
15.0,7.0,1320520.1711655413
6.0,9.0,1320433.8045442665
4.0,8.0,1320865.5407297572
65.0,7.0,1321068.5644164665
57.0,7.0,1321080.9603598784
59.0,10.0,1320680.2346343058
82.0,7.0,1321237.492783541
7.0,9.0,1321174.1482626041
46.0,9.0,1321197.1140059864
28.0,7.0,1321369.6574049725
29.0,9.0,1321524.2700614107
17.0,8.0,1321646.8960409253
4.0,8.0,1321662.160033081
73.0,8.0,1321815.2911229336
29.0,9.0,1321775.498968966
49.0,8.0,1321903.0216272962
5.0,8.0,1321919.4343764486
77.0,7.0,1322039.9400147065
53.0,7.0,1322359.6599228412
76.0,9.0,1322205.9378084065
29.0,9.0,1322267.7341011818
14.0,7.0,1322445.8340724667
37.0,7.0,1322454.668740116
39.0,10.0,1322087.6649799491
87.0,7.0,1322628.3220646386
64.0,8.0,1322635.1834060003
46.0,9.0,1322673.8611342008
35.0,8.0,1322890.2102239751
60.0,7.0,1323010.5312321293
44.0,10.0,1323046.0098386472
47.0,7.0,1323530.8677465434
20.0,7.0,1324264.911020095
42.0,7.0,1324352.586052176
4.0,8.0,1324362.8442000893
52.0,7.0,1324547.0579785036
28.0,7.0,1324563.3765716637
28.0,7.0,1324795.7998177072
17.0,8.0,1324899.2771720586
73.0,8.0,1325163.8059348117
80.0,7.0,1325341.5529088737
20.0,7.0,1325485.3496527977
41.0,7.0,1325523.7050163103
68.0,8.0,1325481.3508062419
95.0,7.0,1325597.641583322
78.0,8.0,1325561.3412650942
19.0,11.0,1324876.6991284732
7.0,9.0,1325770.3876402653
84.0,7.0,1326027.8822528026
55.0,7.0,1326044.0444090487
4.0,8.0,1326011.9622492292
71.0,8.0,1326471.8454880298
62.0,10.0,1326279.4487552845
46.0,9.0,1326594.923513808
78.0,8.0,1326789.433986086
80.0,7.0,1326864.6164822755
97.0,8.0,1326985.610091484
42.0,7.0,1327174.4580517192
71.0,8.0,1327117.3259013041
57.0,7.0,1327292.1926543429
65.0,7.0,1327946.8431669998
44.0,10.0,1327717.5004459117
16.0,7.0,1328165.5889372663
79.0,11.0,1327266.5980488148
36.0,7.0,1328344.0933751038
53.0,7.0,1328450.0165914583
81.0,9.0,1328455.8425643344
98.0,8.0,1328858.884101134
42.0,7.0,1329091.6432307512
46.0,9.0,1329041.933692695
67.0,9.0,1329128.9760615965
31.0,8.0,1329529.7615778355
56.0,7.0,1329852.5537554545
51.0,7.0,1330221.5476155397
91.0,7.0,1330359.566993827
33.0,7.0,1330560.5841083487
65.0,7.0,1330565.8948022083
6.0,9.0,1330439.372900645
28.0,7.0,1330666.4653794433
63.0,8.0,1330606.4103687974
77.0,7.0,1330686.6371010053
1.0,8.0,1330689.1160014877
53.0,7.0,1330864.76694515
50.0,7.0,1330905.7796864149
25.0,9.0,1330873.8125046527
3.0,10.0,1330694.0832328992
42.0,7.0,1331193.2992039176
70.0,7.0,1331269.778641118
40.0,7.0,1331306.7426101349
19.0,11.0,1330407.0460662888
4.0,8.0,1331313.230023094
48.0,7.0,1331463.36277502
2.0,7.0,1331533.1598645435
35.0,8.0,1331537.0843898763
70.0,7.0,1331629.4504420978
65.0,7.0,1331690.49454663
72.0,9.0,1331681.4104180383
74.0,7.0,1331851.6400815214
8.0,7.0,1331902.0534555297
18.0,9.0,1331752.5411482123
68.0,8.0,1331890.9465124693
62.0,10.0,1331608.7240976705
75.0,7.0,1332138.936050942
99.0,12.0,1330586.2499210718
52.0,7.0,1332347.4626610791
33.0,7.0,1332349.42802321
36.0,7.0,1332361.7711322203
21.0,11.0,1331525.0787434068
93.0,8.0,1332402.4923590152
57.0,7.0,1332478.8612905848
48.0,7.0,1332498.7659483189
73.0,8.0,1332687.18294181
92.0,7.0,1332887.2675510768
25.0,9.0,1332758.882906062
35.0,8.0,1332917.7339139897
5.0,8.0,1332961.4043702572
50.0,7.0,1333194.021181049
71.0,8.0,1333376.978148187
94.0,8.0,1333422.59437255
76.0,9.0,1333780.3517728753
79.0,11.0,1333063.4597261688
74.0,7.0,1334011.6128478183
92.0,7.0,1334056.9701330531
38.0,7.0,1334167.8042310604
34.0,8.0,1334199.543580708
43.0,11.0,1333407.163107342
